instancia,semilla,generacion,alpha,beta,pop_size,clon_size,porc_afinidad,porc_clones,porc_reemplazo,hypervolumen,tiempo
Mumford0,2345,57,1.01,-0.01,200,150,0.25,0.25,0.3,8005.95,660
Mumford0,2345,58,1.01,-0.01,200,150,0.25,0.25,0.3,8005.98,671
Mumford0,2345,59,1.01,-0.01,200,150,0.25,0.25,0.3,8005.98,682
Mumford0,2345,60,1.01,-0.01,200,150,0.25,0.25,0.3,8005.98,694
Mumford0,2345,61,1.01,-0.01,200,150,0.25,0.25,0.3,8006.03,705
Mumford0,2345,62,1.01,-0.01,200,150,0.25,0.25,0.3,8006.03,716
Mumford0,2345,63,1.01,-0.01,200,150,0.25,0.25,0.3,8006.03,729
Mumford0,2345,64,1.01,-0.01,200,150,0.25,0.25,0.3,8006.03,740
Mumford0,2345,65,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,753
Mumford0,2345,66,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,763
Mumford0,2345,67,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,775
Mumford0,2345,68,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,787
Mumford0,2345,69,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,798
Mumford0,2345,70,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,810
Mumford0,2345,71,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,821
Mumford0,2345,72,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,833
Mumford0,2345,73,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,844
Mumford0,2345,74,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,855
Mumford0,2345,75,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,867
Mumford0,2345,76,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,879
Mumford0,2345,77,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,891
Mumford0,2345,78,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,904
Mumford0,2345,79,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,916
Mumford0,2345,80,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,928
Mumford0,2345,81,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,939
Mumford0,2345,82,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,951
Mumford0,2345,83,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,962
Mumford0,2345,84,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,973
Mumford0,2345,85,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,985
Mumford0,2345,86,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,997
Mumford0,2345,87,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,1008
Mumford0,2345,88,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,1020
Mumford0,2345,89,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,1032
Mumford0,2345,90,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,1045
Mumford0,2345,91,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,1057
Mumford0,2345,92,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,1069
Mumford0,2345,93,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,1081
Mumford0,2345,94,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,1091
Mumford0,2345,95,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,1103
Mumford0,2345,96,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,1115
Mumford0,2345,97,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,1127
Mumford0,2345,98,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,1140
Mumford0,2345,99,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,1151
Mumford0,2345,100,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,1164
Mumford0,2345,101,1.01,-0.01,200,150,0.25,0.25,0.3,8006.09,1176
Mumford0,2345,102,1.01,-0.01,200,150,0.25,0.25,0.3,8591,1190
Mumford0,2345,103,1.01,-0.01,200,150,0.25,0.25,0.3,8643.28,1205
Mumford0,2345,104,1.01,-0.01,200,150,0.25,0.25,0.3,8752.34,1219
Mumford0,2345,105,1.01,-0.01,200,150,0.25,0.25,0.3,8809.22,1237
Mumford0,2345,106,1.01,-0.01,200,150,0.25,0.25,0.3,8824.84,1248
Mumford0,2345,107,1.01,-0.01,200,150,0.25,0.25,0.3,8844.15,1261
Mumford0,2345,108,1.01,-0.01,200,150,0.25,0.25,0.3,8871.85,1275
Mumford0,2345,109,1.01,-0.01,200,150,0.25,0.25,0.3,8872.92,1289
Mumford0,2345,110,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1302
Mumford0,2345,111,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1314
Mumford0,2345,112,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1325
Mumford0,2345,113,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1339
Mumford0,2345,114,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1356
Mumford0,2345,115,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1372
Mumford0,2345,116,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1385
Mumford0,2345,117,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1397
Mumford0,2345,118,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1407
Mumford0,2345,119,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1425
Mumford0,2345,120,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1438
Mumford0,2345,121,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1451
Mumford0,2345,122,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1464
Mumford0,2345,123,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1475
Mumford0,2345,124,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1485
Mumford0,2345,125,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1498
Mumford0,2345,126,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1510
Mumford0,2345,127,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1524
Mumford0,2345,128,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1540
Mumford0,2345,129,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1555
Mumford0,2345,130,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1570
Mumford0,2345,131,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1582
Mumford0,2345,132,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1597
Mumford0,2345,133,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1611
Mumford0,2345,134,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1625
Mumford0,2345,135,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1641
Mumford0,2345,136,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1652
Mumford0,2345,137,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1666
Mumford0,2345,138,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1683
Mumford0,2345,139,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1703
Mumford0,2345,140,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1724
Mumford0,2345,141,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1737
Mumford0,2345,142,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1750
Mumford0,2345,143,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1769
Mumford0,2345,144,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1785
Mumford0,2345,145,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1800
Mumford0,2345,146,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1814
Mumford0,2345,147,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1828
Mumford0,2345,148,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1844
Mumford0,2345,149,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1862
Mumford0,2345,150,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1878
Mumford0,2345,151,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1895
Mumford0,2345,152,1.01,-0.01,200,150,0.25,0.25,0.3,8890.99,1908
Mumford0,2345,153,1.01,-0.01,200,150,0.25,0.25,0.3,8894.1,1917
Mumford0,2345,154,1.01,-0.01,200,150,0.25,0.25,0.3,8897.99,1929
Mumford0,2345,155,1.01,-0.01,200,150,0.25,0.25,0.3,8902.71,1941
Mumford0,2345,156,1.01,-0.01,200,150,0.25,0.25,0.3,8902.71,1951
Mumford0,2345,157,1.01,-0.01,200,150,0.25,0.25,0.3,8902.71,1963
Mumford0,2345,158,1.01,-0.01,200,150,0.25,0.25,0.3,8902.98,1976
Mumford0,2345,159,1.01,-0.01,200,150,0.25,0.25,0.3,9031.29,1986
Mumford0,2345,160,1.01,-0.01,200,150,0.25,0.25,0.3,9069.8,1997
Mumford0,2345,161,1.01,-0.01,200,150,0.25,0.25,0.3,9120.72,2007
Mumford0,2345,162,1.01,-0.01,200,150,0.25,0.25,0.3,9208.33,2017
Mumford0,2345,163,1.01,-0.01,200,150,0.25,0.25,0.3,9212.32,2029
Mumford0,2345,164,1.01,-0.01,200,150,0.25,0.25,0.3,9212.76,2040
Mumford0,2345,165,1.01,-0.01,200,150,0.25,0.25,0.3,9213.13,2052
Mumford0,2345,166,1.01,-0.01,200,150,0.25,0.25,0.3,9213.48,2063
Mumford0,2345,167,1.01,-0.01,200,150,0.25,0.25,0.3,9214.41,2076
Mumford0,2345,168,1.01,-0.01,200,150,0.25,0.25,0.3,9215.42,2087
Mumford0,2345,169,1.01,-0.01,200,150,0.25,0.25,0.3,9217.03,2100
Mumford0,2345,170,1.01,-0.01,200,150,0.25,0.25,0.3,9218.5,2112
Mumford0,2345,171,1.01,-0.01,200,150,0.25,0.25,0.3,9218.62,2123
Mumford0,2345,172,1.01,-0.01,200,150,0.25,0.25,0.3,9218.62,2133
Mumford0,2345,173,1.01,-0.01,200,150,0.25,0.25,0.3,9218.62,2144
Mumford0,2345,174,1.01,-0.01,200,150,0.25,0.25,0.3,9218.69,2156
Mumford0,2345,175,1.01,-0.01,200,150,0.25,0.25,0.3,9219.03,2167
Mumford0,2345,176,1.01,-0.01,200,150,0.25,0.25,0.3,9219.03,2178
Mumford0,2345,177,1.01,-0.01,200,150,0.25,0.25,0.3,9219.03,2191
Mumford0,2345,178,1.01,-0.01,200,150,0.25,0.25,0.3,9219.03,2203
Mumford0,2345,179,1.01,-0.01,200,150,0.25,0.25,0.3,9219.03,2215
Mumford0,2345,180,1.01,-0.01,200,150,0.25,0.25,0.3,9219.03,2227
Mumford0,2345,181,1.01,-0.01,200,150,0.25,0.25,0.3,9219.07,2239
Mumford0,2345,182,1.01,-0.01,200,150,0.25,0.25,0.3,9219.07,2251
Mumford0,2345,183,1.01,-0.01,200,150,0.25,0.25,0.3,9219.07,2262
Mumford0,2345,184,1.01,-0.01,200,150,0.25,0.25,0.3,9219.07,2274
Mumford0,2345,185,1.01,-0.01,200,150,0.25,0.25,0.3,9219.07,2286
Mumford0,2345,186,1.01,-0.01,200,150,0.25,0.25,0.3,9219.07,2298
Mumford0,2345,187,1.01,-0.01,200,150,0.25,0.25,0.3,9219.07,2310
Mumford0,2345,188,1.01,-0.01,200,150,0.25,0.25,0.3,9230.22,2322
Mumford0,2345,189,1.01,-0.01,200,150,0.25,0.25,0.3,9230.32,2334
Mumford0,2345,190,1.01,-0.01,200,150,0.25,0.25,0.3,9230.32,2344
Mumford0,2345,191,1.01,-0.01,200,150,0.25,0.25,0.3,9230.32,2355
Mumford0,2345,192,1.01,-0.01,200,150,0.25,0.25,0.3,9230.32,2367
Mumford0,2345,193,1.01,-0.01,200,150,0.25,0.25,0.3,9230.71,2379
Mumford0,2345,194,1.01,-0.01,200,150,0.25,0.25,0.3,9230.71,2390
Mumford0,2345,195,1.01,-0.01,200,150,0.25,0.25,0.3,9230.71,2402
Mumford0,2345,196,1.01,-0.01,200,150,0.25,0.25,0.3,9230.71,2414
Mumford0,2345,197,1.01,-0.01,200,150,0.25,0.25,0.3,9230.71,2425
Mumford0,2345,198,1.01,-0.01,200,150,0.25,0.25,0.3,9230.71,2437
Mumford0,2345,199,1.01,-0.01,200,150,0.25,0.25,0.3,9230.71,2449
Mumford0,2345,200,1.01,-0.01,200,150,0.25,0.25,0.3,9230.71,2461
Mumford0,3456,1,1.01,-0.01,200,150,0.25,0.25,0.3,7054.61,23
Mumford0,3456,2,1.01,-0.01,200,150,0.25,0.25,0.3,7229.48,39
Mumford0,3456,3,1.01,-0.01,200,150,0.25,0.25,0.3,7618.88,54
Mumford0,3456,4,1.01,-0.01,200,150,0.25,0.25,0.3,7756.64,66
Mumford0,3456,5,1.01,-0.01,200,150,0.25,0.25,0.3,7952.51,77
Mumford0,3456,6,1.01,-0.01,200,150,0.25,0.25,0.3,8072.64,88
Mumford0,3456,7,1.01,-0.01,200,150,0.25,0.25,0.3,8212.52,97
Mumford0,3456,8,1.01,-0.01,200,150,0.25,0.25,0.3,8359.34,108
Mumford0,3456,9,1.01,-0.01,200,150,0.25,0.25,0.3,8428.54,122
Mumford0,3456,10,1.01,-0.01,200,150,0.25,0.25,0.3,8432.5,134
Mumford0,3456,11,1.01,-0.01,200,150,0.25,0.25,0.3,8434.61,144
Mumford0,3456,12,1.01,-0.01,200,150,0.25,0.25,0.3,8435.59,153
Mumford0,3456,13,1.01,-0.01,200,150,0.25,0.25,0.3,8435.6,163
Mumford0,3456,14,1.01,-0.01,200,150,0.25,0.25,0.3,8460.97,174
Mumford0,3456,15,1.01,-0.01,200,150,0.25,0.25,0.3,8461.26,185
Mumford0,3456,16,1.01,-0.01,200,150,0.25,0.25,0.3,8461.65,197
Mumford0,3456,17,1.01,-0.01,200,150,0.25,0.25,0.3,8461.65,208
Mumford0,3456,18,1.01,-0.01,200,150,0.25,0.25,0.3,8462.36,218
Mumford0,3456,19,1.01,-0.01,200,150,0.25,0.25,0.3,8462.62,228
Mumford0,3456,20,1.01,-0.01,200,150,0.25,0.25,0.3,8462.62,238
Mumford0,3456,21,1.01,-0.01,200,150,0.25,0.25,0.3,8462.62,248
Mumford0,3456,22,1.01,-0.01,200,150,0.25,0.25,0.3,8462.62,258
Mumford0,3456,23,1.01,-0.01,200,150,0.25,0.25,0.3,8462.73,269
Mumford0,3456,24,1.01,-0.01,200,150,0.25,0.25,0.3,8462.73,280
Mumford0,3456,25,1.01,-0.01,200,150,0.25,0.25,0.3,8462.73,290
Mumford0,3456,26,1.01,-0.01,200,150,0.25,0.25,0.3,8463.76,300
Mumford0,3456,27,1.01,-0.01,200,150,0.25,0.25,0.3,8463.76,310
Mumford0,3456,28,1.01,-0.01,200,150,0.25,0.25,0.3,8463.76,320
Mumford0,3456,29,1.01,-0.01,200,150,0.25,0.25,0.3,8463.76,332
Mumford0,3456,30,1.01,-0.01,200,150,0.25,0.25,0.3,8463.76,343
Mumford0,3456,31,1.01,-0.01,200,150,0.25,0.25,0.3,8464.51,355
Mumford0,3456,32,1.01,-0.01,200,150,0.25,0.25,0.3,8464.51,366
Mumford0,3456,33,1.01,-0.01,200,150,0.25,0.25,0.3,8464.51,377
Mumford0,3456,34,1.01,-0.01,200,150,0.25,0.25,0.3,8464.59,389
Mumford0,3456,35,1.01,-0.01,200,150,0.25,0.25,0.3,8464.59,400
Mumford0,3456,36,1.01,-0.01,200,150,0.25,0.25,0.3,8464.59,412
Mumford0,3456,37,1.01,-0.01,200,150,0.25,0.25,0.3,8464.59,423
Mumford0,3456,38,1.01,-0.01,200,150,0.25,0.25,0.3,8464.59,434
Mumford0,3456,39,1.01,-0.01,200,150,0.25,0.25,0.3,8464.59,446
Mumford0,3456,40,1.01,-0.01,200,150,0.25,0.25,0.3,8464.59,457
Mumford0,3456,41,1.01,-0.01,200,150,0.25,0.25,0.3,8464.59,469
Mumford0,3456,42,1.01,-0.01,200,150,0.25,0.25,0.3,8526.24,480
Mumford0,3456,43,1.01,-0.01,200,150,0.25,0.25,0.3,8538.42,491
Mumford0,3456,44,1.01,-0.01,200,150,0.25,0.25,0.3,8538.46,501
Mumford0,3456,45,1.01,-0.01,200,150,0.25,0.25,0.3,8538.64,511
Mumford0,3456,46,1.01,-0.01,200,150,0.25,0.25,0.3,8538.71,521
Mumford0,3456,47,1.01,-0.01,200,150,0.25,0.25,0.3,8538.9,532
Mumford0,3456,48,1.01,-0.01,200,150,0.25,0.25,0.3,8539.43,542
Mumford0,3456,49,1.01,-0.01,200,150,0.25,0.25,0.3,8539.47,553
Mumford0,3456,50,1.01,-0.01,200,150,0.25,0.25,0.3,8539.81,564
Mumford0,3456,51,1.01,-0.01,200,150,0.25,0.25,0.3,8577.99,573
Mumford0,3456,52,1.01,-0.01,200,150,0.25,0.25,0.3,8578.1,584
Mumford0,3456,53,1.01,-0.01,200,150,0.25,0.25,0.3,8578.1,596
Mumford0,3456,54,1.01,-0.01,200,150,0.25,0.25,0.3,8578.16,606
Mumford0,3456,55,1.01,-0.01,200,150,0.25,0.25,0.3,8578.16,616
Mumford0,3456,56,1.01,-0.01,200,150,0.25,0.25,0.3,8578.16,628
Mumford0,3456,57,1.01,-0.01,200,150,0.25,0.25,0.3,8578.16,639
Mumford0,3456,58,1.01,-0.01,200,150,0.25,0.25,0.3,8578.16,649
Mumford0,3456,59,1.01,-0.01,200,150,0.25,0.25,0.3,8579.53,661
Mumford0,3456,60,1.01,-0.01,200,150,0.25,0.25,0.3,8579.53,671
Mumford0,3456,61,1.01,-0.01,200,150,0.25,0.25,0.3,8579.53,682
Mumford0,3456,62,1.01,-0.01,200,150,0.25,0.25,0.3,8579.53,692
Mumford0,3456,63,1.01,-0.01,200,150,0.25,0.25,0.3,8579.53,702
Mumford0,3456,64,1.01,-0.01,200,150,0.25,0.25,0.3,8579.53,713
Mumford0,3456,65,1.01,-0.01,200,150,0.25,0.25,0.3,8579.53,723
Mumford0,3456,66,1.01,-0.01,200,150,0.25,0.25,0.3,8579.53,732
Mumford0,3456,67,1.01,-0.01,200,150,0.25,0.25,0.3,8579.53,742
Mumford0,3456,68,1.01,-0.01,200,150,0.25,0.25,0.3,8579.53,752
Mumford0,3456,69,1.01,-0.01,200,150,0.25,0.25,0.3,8579.53,762
Mumford0,3456,70,1.01,-0.01,200,150,0.25,0.25,0.3,8579.53,772
Mumford0,3456,71,1.01,-0.01,200,150,0.25,0.25,0.3,8579.53,783
Mumford0,3456,72,1.01,-0.01,200,150,0.25,0.25,0.3,8579.61,794
Mumford0,3456,73,1.01,-0.01,200,150,0.25,0.25,0.3,8579.61,804
Mumford0,3456,74,1.01,-0.01,200,150,0.25,0.25,0.3,8579.61,814
Mumford0,3456,75,1.01,-0.01,200,150,0.25,0.25,0.3,8579.61,824
Mumford0,3456,76,1.01,-0.01,200,150,0.25,0.25,0.3,8579.61,836
Mumford0,3456,77,1.01,-0.01,200,150,0.25,0.25,0.3,8579.61,848
Mumford0,3456,78,1.01,-0.01,200,150,0.25,0.25,0.3,8579.61,859
Mumford0,3456,79,1.01,-0.01,200,150,0.25,0.25,0.3,8579.61,871
Mumford0,3456,80,1.01,-0.01,200,150,0.25,0.25,0.3,8579.61,882
Mumford0,3456,81,1.01,-0.01,200,150,0.25,0.25,0.3,8579.61,893
Mumford0,3456,82,1.01,-0.01,200,150,0.25,0.25,0.3,8579.61,903
Mumford0,3456,83,1.01,-0.01,200,150,0.25,0.25,0.3,8579.61,913
Mumford0,3456,84,1.01,-0.01,200,150,0.25,0.25,0.3,8579.61,924
Mumford0,3456,85,1.01,-0.01,200,150,0.25,0.25,0.3,8579.74,936
Mumford0,3456,86,1.01,-0.01,200,150,0.25,0.25,0.3,8579.74,947
Mumford0,3456,87,1.01,-0.01,200,150,0.25,0.25,0.3,8579.74,957
Mumford0,3456,88,1.01,-0.01,200,150,0.25,0.25,0.3,8579.74,969
Mumford0,3456,89,1.01,-0.01,200,150,0.25,0.25,0.3,8579.74,980
Mumford0,3456,90,1.01,-0.01,200,150,0.25,0.25,0.3,8579.74,991
Mumford0,3456,91,1.01,-0.01,200,150,0.25,0.25,0.3,8580.09,1003
Mumford0,3456,92,1.01,-0.01,200,150,0.25,0.25,0.3,8580.09,1015
Mumford0,3456,93,1.01,-0.01,200,150,0.25,0.25,0.3,8580.09,1025
Mumford0,3456,94,1.01,-0.01,200,150,0.25,0.25,0.3,8580.09,1035
Mumford0,3456,95,1.01,-0.01,200,150,0.25,0.25,0.3,8580.09,1047
Mumford0,3456,96,1.01,-0.01,200,150,0.25,0.25,0.3,8580.09,1058
Mumford0,3456,97,1.01,-0.01,200,150,0.25,0.25,0.3,8580.09,1068
Mumford0,3456,98,1.01,-0.01,200,150,0.25,0.25,0.3,8580.09,1079
Mumford0,3456,99,1.01,-0.01,200,150,0.25,0.25,0.3,8580.09,1089
Mumford0,3456,100,1.01,-0.01,200,150,0.25,0.25,0.3,8580.09,1099
Mumford0,3456,101,1.01,-0.01,200,150,0.25,0.25,0.3,8580.09,1109
Mumford0,3456,102,1.01,-0.01,200,150,0.25,0.25,0.3,8876.12,1121
Mumford0,3456,103,1.01,-0.01,200,150,0.25,0.25,0.3,8936.86,1131
Mumford0,3456,104,1.01,-0.01,200,150,0.25,0.25,0.3,9031.2,1146
Mumford0,3456,105,1.01,-0.01,200,150,0.25,0.25,0.3,9064.91,1159
Mumford0,3456,106,1.01,-0.01,200,150,0.25,0.25,0.3,9101.42,1173
Mumford0,3456,107,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1187
Mumford0,3456,108,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1197
Mumford0,3456,109,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1213
Mumford0,3456,110,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1224
Mumford0,3456,111,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1240
Mumford0,3456,112,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1251
Mumford0,3456,113,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1261
Mumford0,3456,114,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1278
Mumford0,3456,115,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1293
Mumford0,3456,116,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1307
Mumford0,3456,117,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1322
Mumford0,3456,118,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1335
Mumford0,3456,119,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1351
Mumford0,3456,120,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1366
Mumford0,3456,121,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1380
Mumford0,3456,122,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1398
Mumford0,3456,123,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1415
Mumford0,3456,124,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1429
Mumford0,3456,125,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1443
Mumford0,3456,126,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1460
Mumford0,3456,127,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1478
Mumford0,3456,128,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1491
Mumford0,3456,129,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1510
Mumford0,3456,130,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1529
Mumford0,3456,131,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1548
Mumford0,3456,132,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1568
Mumford0,3456,133,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1584
Mumford0,3456,134,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1603
Mumford0,3456,135,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1623
Mumford0,3456,136,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1636
Mumford0,3456,137,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1653
Mumford0,3456,138,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1671
Mumford0,3456,139,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1685
Mumford0,3456,140,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1702
Mumford0,3456,141,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1715
Mumford0,3456,142,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1727
Mumford0,3456,143,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1738
Mumford0,3456,144,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1754
Mumford0,3456,145,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1770
Mumford0,3456,146,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1783
Mumford0,3456,147,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1800
Mumford0,3456,148,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1813
Mumford0,3456,149,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1827
Mumford0,3456,150,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1838
Mumford0,3456,151,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1848
Mumford0,3456,152,1.01,-0.01,200,150,0.25,0.25,0.3,9124.21,1863
Mumford0,3456,153,1.01,-0.01,200,150,0.25,0.25,0.3,9133.98,1872
Mumford0,3456,154,1.01,-0.01,200,150,0.25,0.25,0.3,9137.21,1888
Mumford0,3456,155,1.01,-0.01,200,150,0.25,0.25,0.3,9147.13,1900
Mumford0,3456,156,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,1914
Mumford0,3456,157,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,1925
Mumford0,3456,158,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,1940
Mumford0,3456,159,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,1954
Mumford0,3456,160,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,1968
Mumford0,3456,161,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,1979
Mumford0,3456,162,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,1990
Mumford0,3456,163,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,2000
Mumford0,3456,164,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,2013
Mumford0,3456,165,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,2021
Mumford0,3456,166,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,2031
Mumford0,3456,167,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,2040
Mumford0,3456,168,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,2051
Mumford0,3456,169,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,2062
Mumford0,3456,170,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,2074
Mumford0,3456,171,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,2084
Mumford0,3456,172,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,2095
Mumford0,3456,173,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,2107
Mumford0,3456,174,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,2118
Mumford0,3456,175,1.01,-0.01,200,150,0.25,0.25,0.3,9147.61,2128
